feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
29.990843475581585,36.0,1,1027.84,0,5,9.17,0
25.59,89.0,2,1351.44,0,9,6.31,0
35.92,40.0,2,1020.73,0,4,23.14581921773945,1
22.93,22.0,1,1216.8,1,5,9.69,0
33.78,75.0,0,1086.01,1,3,23.12,0
28.19,46.0,0,558.86,1,3,20.65,0
36.06,74.0,2,514.47,1,4,6.79,0
37.23,91.0,2,516.31,1,3,23.33,0
33.43,7.0,0,527.34,0,3,19.0,0
30.9,90.0,0,600.29,1,8,4.53,1
29.990843475581585,84.0,2,773.52,0,6,4.02,0
32.08,55.0,0,1290.84,1,8,10.54,1
31.05,0.0,0,687.41,0,4,65.39,0
29.38,49.436559691912706,1,817.85,1,8,19.34,0
32.57,24.0,2,1092.312002002773,1,5,14.07,0
29.77,90.0,0,877.28,1,7,9.77,0
27.04,77.0,2,1183.08,0,2,23.14581921773945,0
22.28,12.0,2,650.43,0,9,13.97,0
29.64,49.436559691912706,0,1085.62,0,6,9.17,0
29.990843475581585,1.0,2,689.14,1,8,12.33,1
25.89,90.0,1,1061.79,1,4,9.46,0
34.3,0.0,2,1345.89,1,4,7.41,0
32.24,21.0,2,912.09,0,1,46.31,1
29.990843475581585,18.0,1,526.53,1,6,25.02,0
26.67,69.0,0,1208.41,0,5,78.0,1
31.5,15.0,1,1067.1,1,6,43.51,0
26.13,17.0,2,666.53,1,9,23.42,0
37.32,53.0,2,1092.312002002773,1,9,57.87,0
26.64,49.0,2,1220.49,0,5,0.76,0
31.27,32.0,2,877.65,1,7,6.46,0
19.87,23.0,0,1067.14,1,5,29.18,1
29.990843475581585,81.0,2,1027.47,1,4,0.62,1
24.59,96.0,2,1152.57,1,1,16.35,1
36.84,73.0,0,1092.312002002773,0,7,15.12,1
28.69,34.0,0,1330.55,1,7,15.74,0
27.14,49.436559691912706,0,1433.19,0,3,16.57,0
24.51,27.0,0,947.38,1,7,28.68,0
32.76,44.0,1,1086.82,1,9,4.7,0
23.7,68.0,1,1199.85,1,4,21.04,1
41.57,96.0,2,1383.45,1,2,32.78,1
35.77,98.0,2,1092.312002002773,1,1,14.75,0
17.27,83.0,2,1585.16,1,6,45.61,1
39.07,22.0,2,1250.12,0,4,36.51,0
27.73,73.0,2,1094.73,0,7,1.23,0
29.13,95.0,2,1488.58,0,3,11.31,1
36.06,0.0,2,990.26,0,1,20.05,1
37.3,54.0,1,1240.74,1,5,29.82,0
26.61,83.0,0,1005.66,0,6,23.14581921773945,1
36.73,84.0,1,893.92,0,2,11.11,0
26.6,18.0,2,1334.32,1,7,10.16,1
24.15,70.0,2,1261.49,1,9,41.66,0
31.01,68.0,2,1394.6,1,4,35.59,1
28.31,97.0,0,1092.312002002773,0,6,11.55,0
22.16,41.0,0,1092.312002002773,1,9,25.99,0
36.87,97.0,0,660.53,1,9,39.15,1
27.12,99.0,0,496.28,1,8,18.97,0
29.05,43.0,1,1058.77,0,7,9.41,0
30.77,72.0,2,362.38,0,2,13.4,0
34.46,2.0,0,1734.12,1,2,14.09,0
24.65,82.0,2,1198.36,0,1,22.1,0
34.17,50.0,0,994.56,0,3,12.98,0
31.02,72.0,2,984.79,1,6,5.67,1
27.17,49.436559691912706,2,996.4,0,7,45.33,0
33.23,98.0,2,791.83,1,5,10.34,1
26.81,28.0,2,797.42,1,3,4.06,0
26.97,60.0,0,586.82,0,2,24.85,1
31.55,5.0,2,621.21,0,2,14.0,0
32.85,93.0,0,935.63,0,9,27.38,0
19.75,49.0,2,1058.61,1,6,8.43,1
30.42,47.0,0,1284.12,0,7,5.55,0
29.38,30.0,0,846.67,0,8,3.94,0
34.92,26.0,1,776.93,0,8,16.09,0
29.990843475581585,55.0,0,761.16,0,9,1.69,1
32.36,83.0,0,574.46,1,8,0.85,0
31.56,62.0,2,571.32,0,5,14.24,0
24.47,69.0,1,1211.2,1,4,2.61,0
30.65,61.0,1,642.78,1,1,20.1,0
32.02,45.0,2,843.21,0,9,2.46,1
18.96,92.0,0,893.37,0,8,28.23,0
34.73,53.0,2,829.15,1,9,33.74,1
26.46,22.0,1,585.53,0,1,9.59,1
31.5,33.0,0,876.6,0,5,28.1,1
28.69,46.0,1,1191.58,1,9,7.1,0
27.73,80.0,0,855.6,1,4,11.05,0
26.14,49.436559691912706,0,1284.16,0,4,11.79,0
28.87,47.0,0,1443.44,1,5,16.94,0
33.72,67.0,1,1092.312002002773,1,7,11.81,0
36.08,93.0,1,753.9,0,1,0.83,1
30.04,63.0,2,502.81,0,7,4.73,1
29.06,4.0,2,633.25,1,1,3.48,1
31.42,8.0,1,880.52,0,1,18.17,0
37.42,37.0,1,1082.78,0,6,232.8,1
28.54,53.0,0,996.88,0,4,3.11,1
22.09,49.436559691912706,2,1329.77,1,1,31.5,0
32.46,17.0,2,814.89,0,7,1.9,1
29.58,79.0,1,1206.87,0,4,48.9,0
18.96,95.0,0,832.73,0,8,12.52,1
33.53,10.0,1,1370.33,1,4,34.58,0
23.34,28.0,1,498.36,0,8,15.36,1
28.34,47.0,0,8789.1,1,2,27.45,1
36.84,1.0,2,1388.78,0,9,13.93,0
28.68,88.0,2,1066.11,0,9,17.38,0
29.6,99.0,0,1265.08,1,4,70.72,0
34.46,11.0,1,1453.74,1,7,14.07,1
27.48,25.0,2,458.05,0,3,8.63,0
28.47,85.0,1,651.46,1,3,63.96,0
41.31,76.0,1,1198.11,0,1,13.99,0
33.37,96.0,1,908.61,1,9,5.49,0
29.990843475581585,54.0,2,1507.23,1,9,10.83,1
19.96,31.0,2,1358.39,1,9,61.88,0
31.44,9.0,0,510.01,1,6,30.21,0
24.33,45.0,2,953.12,1,9,43.56,1
25.7,50.0,1,830.12,0,8,16.62,1
27.17,67.0,1,1437.84,1,5,2.19,0
37.46,49.0,0,1212.44,1,3,45.34,0
28.61,67.0,0,684.82,0,6,0.11,1
33.84,86.0,1,1028.73,0,3,39.53,1
26.23,40.0,2,1064.55,1,7,2.29,0
33.16,66.0,0,1444.25,0,7,71.47,1
32.36,55.0,0,612.65,0,3,6.62,0
31.16,44.0,0,1697.88,0,8,23.14581921773945,0
27.57,86.0,0,758.12,0,5,9.15,1
29.990843475581585,56.0,1,626.85,1,2,4.08,0
26.25,85.0,1,1277.75,0,6,7.81,1
31.39,73.0,1,1079.81,0,3,11.3,1
28.02,31.0,0,609.12,1,7,8.68,0
38.58,68.0,0,963.65,0,5,13.28,0
29.990843475581585,88.0,0,1124.24,0,4,59.9,1
25.06,77.0,2,1003.93,1,4,21.28,1
18.24,19.0,1,902.75,1,5,2.31,1
30.71,2.0,1,953.07,0,9,9.7,0
35.27,58.0,1,1327.1,0,1,56.68,0
36.76,32.0,1,1239.22,0,1,9.18,0
23.89,14.0,2,1267.71,0,9,3.09,1
17.62,66.0,1,996.13,0,1,8.07,1
22.74,42.0,1,1539.09,1,1,16.7,0
31.91,25.0,0,790.63,0,6,10.73,0
32.74,83.0,1,1078.5,1,5,261.75,1
37.93,88.0,0,980.96,0,9,28.27,1
32.98,7.0,1,650.69,1,5,23.03,0
30.05,44.0,1,539.57,0,9,33.85,1
31.2,10.0,0,930.89,0,2,5.04,1
26.95,19.0,2,1031.61,0,4,27.48,0
32.34,24.0,1,563.76,0,5,15.23,0
31.29,31.0,2,1563.95,0,5,26.68,0
24.36,33.0,1,568.34,1,5,21.62,1
27.61,52.0,1,848.65,0,7,0.75,1
17.71,42.0,0,1250.93,0,5,7.08,0
37.39,2.0,2,1418.76,0,8,14.82,1
30.71,96.0,0,898.24,0,3,51.41,1
20.46,44.0,2,1147.2,0,7,20.87,1
29.65,18.0,0,1234.09,1,7,15.32,1
27.94,49.436559691912706,2,1267.35,0,9,2.34,1
32.2,44.0,1,1614.18,1,2,23.14581921773945,1
23.69,84.0,2,872.71,0,3,51.85,0
37.15,87.0,1,877.46,0,6,26.47,1
34.26,18.0,0,1273.29,1,8,19.0,1
37.28,29.0,0,931.68,0,3,23.14581921773945,1
39.3,3.0,1,756.73,0,8,1.84,1
33.64,89.0,0,1092.312002002773,1,1,128.17,0
32.05,88.0,0,1143.02,0,1,11.51,0
25.17,68.0,2,1372.51,0,8,24.71,0
29.990843475581585,2.0,1,730.2,0,4,5.29,0
25.42,86.0,1,1200.06,0,8,24.55,0
29.990843475581585,40.0,0,210.21,1,4,24.5,1
31.32,49.0,1,879.95,1,4,37.61,0
30.07,27.0,0,1092.312002002773,1,3,1.76,1
26.89,35.0,1,1137.28,0,4,72.25,0
29.990843475581585,36.0,1,1303.73,0,1,63.23,1
37.22,80.0,1,881.53,1,7,53.81,1
34.13,10.0,0,770.59,1,6,2.75,1
34.57,81.0,2,1071.83,0,5,22.31,1
25.72,34.0,2,909.0,1,8,2.67,0
29.990843475581585,49.436559691912706,2,1409.3,1,9,23.14581921773945,1
19.34,58.0,1,891.89,0,3,36.64,1
35.04,49.0,2,985.15,1,3,12.77,1
35.76,80.0,2,975.84,0,4,2.46,1
29.990843475581585,80.0,0,1442.34,1,6,51.53,1
36.03,97.0,2,1207.68,1,9,23.14581921773945,1
30.62,39.0,2,668.57,1,9,40.79,0
33.88,62.0,1,880.33,0,3,1.67,0
15.41,19.0,0,1153.25,1,8,23.36,0
37.68,30.0,0,478.11,0,2,23.14581921773945,0
24.23,80.0,2,1147.99,0,3,3.42,0
28.82,66.0,1,1406.1,1,2,22.34,0
25.07,28.0,0,897.05,1,3,8.13,1
23.39,74.0,1,1225.84,1,7,34.93,0
22.68,97.0,1,1323.31,0,4,2.72,0
33.94,44.0,2,1087.49,0,7,3.09,0
30.93,49.0,2,652.61,1,6,13.95,0
18.92,41.0,1,1306.27,1,3,60.29,1
24.68,18.0,2,14557.9,1,2,12.98,1
26.22,70.0,0,1055.9,0,3,2.39,1
34.65,3.0,1,1092.312002002773,0,7,20.19,0
28.16,7.0,2,1138.66,0,5,0.39,0
32.71,83.0,1,1448.81,0,1,38.47,0
26.03,47.0,1,754.49,1,5,14.6,0
31.36,38.0,1,1193.73,1,8,4.04,0
28.85,55.0,0,1150.09,1,3,16.35,0
35.07,18.0,1,1092.312002002773,1,8,12.99,0
35.12,5.0,2,1162.53,1,2,5.53,0
27.31,49.436559691912706,2,983.9,0,4,61.62,0
29.87,52.0,2,489.41,0,8,23.52,1
27.45,69.0,0,1405.48,1,7,9.44,0
41.46,52.0,0,678.84,0,6,16.43,1
30.25,74.0,2,465.64,1,1,5.23,0
21.89,83.0,2,1113.27,1,8,4.68,0
24.98,73.0,0,159.59,1,9,10.81,0
29.990843475581585,43.0,2,712.33,0,8,30.82,1
36.26,68.0,2,1267.4,1,9,43.38,1
32.63,41.0,2,670.57,0,2,8.12,1
30.85,22.0,1,1250.27,0,1,7.62,0
33.34,77.0,2,1199.58,1,5,55.57,0
32.23,60.0,1,1081.11,0,7,21.47,1
28.44,49.436559691912706,1,668.09,1,2,23.14581921773945,1
35.64,90.0,0,867.75,1,1,1.69,0
15.8,2.0,1,472.84,0,6,15.59,0
27.08,89.0,2,966.91,0,4,16.95,0
27.9,49.436559691912706,0,1094.07,1,2,4.5,0
20.33,65.0,0,967.35,1,1,12.66,0
32.53,56.0,0,852.52,1,1,6.44,1
23.86,63.0,0,1147.83,1,6,30.82,0
32.96,52.0,2,453.5,0,3,0.87,0
26.81,7.0,2,1207.43,0,3,6.61,0
29.5,61.0,1,754.87,0,4,20.19,1
34.22,19.0,1,569.75,0,5,7.6,1
30.1,66.0,0,499.81,0,5,23.14581921773945,0
35.66,81.0,2,828.65,0,6,46.16,0
25.81,95.0,2,731.12,0,1,1.1,0
28.6,80.0,1,780.73,1,6,16.24,0
26.95,51.0,0,1092.312002002773,1,7,5.36,0
27.53,66.0,1,1390.92,0,3,4.28,1
34.35,70.0,0,895.67,0,9,39.24,0
25.5,84.0,1,903.57,0,4,61.9,1
34.71,71.0,1,1220.33,0,3,76.74,1
29.73,44.0,1,574.05,0,7,23.14581921773945,0
26.39,49.436559691912706,2,1258.66,1,1,9.41,1
21.86,37.0,1,848.6,0,3,6.35,0
26.6,5.0,0,1417.27,0,1,26.15,1
30.95,33.0,2,1109.39,0,6,2.06,1
23.88,29.0,0,1364.87,0,1,9.83,0
31.04,49.436559691912706,0,913.97,0,4,1.08,1
31.08,11.0,2,-100.25,1,3,3.96,0
31.61,56.0,1,1803.67,1,1,15.19,1
24.02,10.0,1,546.32,1,3,2.09,1
34.76,6.0,0,641.3,1,6,7.74,0
27.89,42.0,1,1234.69,1,8,83.85,0
35.72,1.0,2,871.41,1,4,73.33,0
21.7,1.0,2,825.03,0,5,1.03,1
36.55,49.0,1,1041.74,0,5,17.83,0
30.32,29.0,0,1015.42,0,2,23.14581921773945,0
31.3,21.0,0,777.36,0,7,61.03,0
30.72,49.436559691912706,2,1558.75,0,1,26.64,0
42.22,82.0,1,901.47,1,1,23.14581921773945,0
27.12,75.0,0,1235.66,0,5,5.06,0
25.12,97.0,2,1179.21,0,8,27.47,1
37.87,69.0,0,1113.14,0,1,317.4,0
32.83,32.0,0,1177.74,0,5,31.67,0
31.61,11.0,2,1046.73,1,5,19.13,0
32.5,19.0,2,1417.33,0,8,3.46,1
24.06,44.0,0,1092.312002002773,0,3,6.89,0
25.91,52.0,1,509.52,1,3,9.18,1
21.63,32.0,1,854.94,0,3,43.6,1
23.82,33.0,0,1208.07,0,3,10.46,0
32.55,24.0,2,1045.77,1,4,25.51,1
29.990843475581585,44.0,2,521.94,0,4,42.37,0
27.52,87.0,1,908.96,1,7,1.76,1
39.06,87.0,2,8994.6,1,3,18.06,1
26.8,87.0,0,1203.49,1,8,5.34,1
30.24,15.0,0,1003.26,0,8,2.15,0
33.35,87.0,2,1086.5,1,8,33.88,0
29.26,28.0,0,1339.41,0,8,11.5,1
27.11,63.0,0,1226.08,0,2,14.0,1
26.7,60.0,1,847.85,0,2,23.14581921773945,0
29.990843475581585,85.0,2,738.31,0,3,23.84,1
25.68,18.0,1,1273.55,1,4,7.64,0
31.36,62.0,1,1092.312002002773,0,2,7.76,1
40.98,49.436559691912706,2,624.34,1,3,20.44,0
35.09,0.0,0,843.96,1,6,49.09,0
33.79,37.0,0,849.51,1,3,36.85,1
20.35,99.0,0,1192.98,1,1,26.26,1
32.09,57.0,1,843.11,1,3,2.03,0
32.55,30.0,1,1397.28,1,1,25.33,1
30.1,11.0,1,573.15,0,9,0.52,0
34.94,80.0,0,384.26,1,2,40.8,1
30.71,71.0,2,784.41,0,4,14.57,1
31.99,90.0,1,1074.73,0,1,9.23,0
34.61,72.0,2,996.3,0,9,37.93,1
31.55,90.0,1,930.47,0,2,13.19,0
25.7,94.0,1,931.11,0,7,4.08,1
25.62,74.0,1,1432.63,0,1,29.93,1
34.69,53.0,2,1019.27,1,4,23.14581921773945,0
41.62,49.0,0,561.58,0,4,63.56,1
34.81,49.436559691912706,1,1092.312002002773,0,6,23.95,1
32.48,50.0,2,1126.54,1,5,3.24,0
28.46,64.0,0,885.06,1,8,6.73,0
21.32,79.0,1,1178.63,1,2,7.81,0
29.34,83.0,2,680.43,1,1,1.67,1
22.11,33.0,1,1102.58,1,8,72.33,0
30.85,93.0,2,1140.65,1,8,1.0,1
25.27,18.0,1,343.73,1,7,15.81,0
38.01,72.0,1,1519.51,0,3,3.2,1
29.990843475581585,47.0,1,970.01,0,7,64.61,1
29.990843475581585,69.0,0,425.47,1,9,99.56,1
39.28,63.0,0,1122.4,0,5,23.14581921773945,1
26.27,49.0,1,1352.03,1,2,18.81,0
25.54,55.0,2,958.55,0,9,24.91,0
29.97,17.0,2,625.86,1,4,15.3,0
38.94,5.0,0,1092.312002002773,1,2,2.43,0
29.990843475581585,15.0,0,11373.0,1,7,8.64,1
28.44,95.0,1,1063.54,0,9,11.49,1
32.7,80.0,0,1541.19,1,8,47.4,1
36.54,49.0,2,1088.37,0,4,74.75,1
31.79,90.0,1,955.56,0,7,471.75,0
32.69,19.0,2,738.36,0,8,5.39,1
29.990843475581585,28.0,1,673.14,1,6,18.22,1
24.18,18.0,0,1032.38,1,5,28.93,1
29.99,25.0,1,1092.312002002773,0,9,7.4,0
33.54,43.0,0,1344.53,1,9,32.76,1
29.2,58.0,0,1293.26,0,2,17.84,0
24.26,4.0,2,421.06,0,2,7.69,1
32.09,83.0,0,1092.312002002773,1,6,26.97,0
25.13,80.0,2,1471.08,1,3,3.2,0
33.39,95.0,0,820.2,1,4,23.14581921773945,0
32.2,76.0,1,659.0,0,5,15.32,0
32.01,11.0,1,904.2,0,9,63.46,1
27.61,26.0,0,886.77,0,3,22.45,1
35.58,15.0,0,776.9,1,6,179.4,0
28.08,76.0,1,753.06,1,1,19.69,1
23.72,51.0,1,1153.95,0,6,14.92,1
28.79,74.0,2,1333.16,1,5,1.21,1
29.86,24.0,2,1029.91,0,6,6.49,0
28.45,21.0,2,859.68,1,9,36.86,0
26.68,6.0,2,919.07,1,7,42.09,1
24.81,17.0,1,1014.97,0,8,24.83,0
26.56,30.0,0,957.92,1,9,12.22,1
23.63,40.0,2,504.75,0,4,9.48,1
30.87,51.0,2,1234.93,1,2,17.81,0
33.11,11.0,2,1092.312002002773,0,7,34.82,1
25.55,72.0,2,1743.32,1,1,8.65,0
32.02,6.0,0,1306.05,1,5,9.52,0
25.31,54.0,1,1047.12,1,4,48.12,1
33.45,21.0,2,1188.65,0,5,0.71,1
35.21,57.0,2,1038.14,0,3,30.62,0
32.33,55.0,0,868.64,0,5,11.03,0
20.33,82.0,2,1015.76,1,1,33.59,0
29.990843475581585,39.0,2,1227.53,1,3,5.33,1
29.8,51.0,0,662.37,0,9,1.89,0
25.95,11.0,0,1132.25,0,7,26.15,0
29.990843475581585,73.0,2,1063.06,0,3,10.75,0
36.63,14.0,0,1237.11,0,4,3.48,0
28.82,89.0,0,1055.58,0,4,29.05,0
40.13,49.436559691912706,1,1218.9,0,4,35.59,0
30.44,86.0,0,1513.22,0,3,5.72,1
32.53,97.0,2,1092.312002002773,1,9,27.3,1
37.91,69.0,1,1226.73,0,6,13.38,1
33.73,42.0,2,720.7,1,8,3.86,1
36.22,32.0,1,1266.89,0,1,38.45,1
33.95,66.0,0,1210.5,0,9,29.63,0
28.89,15.0,0,955.65,1,3,3.42,0
24.2,86.0,2,934.86,1,5,12.72,0
36.71,71.0,1,1061.18,1,1,31.62,0
33.52,95.0,0,946.48,0,8,65.57,0
29.96,49.436559691912706,1,956.12,1,2,11.6,1
29.27,34.0,2,704.21,1,3,9.91,0
27.71,5.0,2,861.54,1,6,23.14581921773945,0
19.23,30.0,2,990.76,1,6,96.79,1
26.04,29.0,1,1092.312002002773,0,1,23.14581921773945,1
22.33,88.0,2,278.33,1,3,24.88,0
32.11,61.0,2,794.82,0,7,25.75,0
33.55,4.0,1,1092.312002002773,1,7,2.32,0
32.55,89.0,1,1172.77,1,3,34.27,0
19.24,23.0,2,1274.12,0,1,32.52,1
32.46,26.0,0,736.07,0,9,34.75,1
29.59,81.0,1,1092.312002002773,1,3,6.28,0
29.18,38.0,2,1086.88,0,4,9.6,0
30.63,49.436559691912706,2,619.66,1,4,16.84,0
31.97,63.0,2,1378.66,0,7,60.64,1
31.35,52.0,1,664.68,0,1,11.75,0
40.27,52.0,0,1052.28,0,1,7.65,1
32.96,51.0,2,1281.8,1,9,23.71,0
29.15,60.0,0,816.22,1,4,6.33,0
24.95,89.0,0,772.73,0,5,5.73,1
24.59,7.0,0,1007.63,0,5,34.29,0
31.23,81.0,1,1210.94,1,4,16.0,1
33.81,49.436559691912706,2,1092.312002002773,1,5,5.34,0
29.84,66.0,2,828.85,0,7,18.11,0
25.93,56.0,0,1582.68,0,6,0.58,0
29.18,47.0,1,1137.6,0,7,34.92,0
30.69,34.0,2,1016.27,0,4,35.65,0
23.68,10.0,1,1092.312002002773,0,7,2.5,0
30.44,39.0,2,857.53,1,2,3.92,1
36.88,65.0,2,932.81,0,9,16.47,1
25.91,45.0,2,1071.59,1,8,40.59,0
23.89,49.436559691912706,1,1092.312002002773,0,3,44.32,0
28.42,8.0,1,1036.21,0,6,109.16,1
20.89,48.0,2,660.32,0,9,0.23,0
33.28,67.0,0,500.08,1,1,8.16,0
28.0,16.0,0,654.73,0,6,4.47,0
28.99,49.436559691912706,0,1448.56,0,5,26.69,0
35.56,4.0,0,965.4,1,8,18.29,0
21.91,34.0,2,415.99,0,6,11.68,0
22.36,10.0,2,929.31,0,7,59.99,1
33.21,31.0,1,1081.09,1,8,0.41,0
34.52,54.0,2,1237.13,0,8,43.11,1
27.01,25.0,0,1375.09,1,2,4.25,1
18.92,46.0,1,1128.25,1,9,0.88,0
36.47,99.0,1,1296.15,0,7,6.57,1
29.12,49.436559691912706,1,729.29,1,8,2.47,0
37.4,43.0,0,424.23,0,3,11.3,1
41.77,67.0,1,723.57,0,4,2.54,1
25.41,95.0,1,928.8,0,8,20.08,1
25.45,17.0,2,1528.99,0,5,1.82,0
18.29,18.0,1,1021.73,0,8,18.97,0
25.93,92.0,1,1086.28,0,4,1.94,0
25.83,98.0,2,651.12,0,9,13.49,0
33.12,9.0,1,1077.74,1,8,55.74,0
29.67,77.0,0,1151.29,1,6,24.84,0
33.84,81.0,1,998.77,1,7,112.5,0
28.88,5.0,1,817.48,0,5,9.8,1
31.67,55.0,1,1238.78,1,8,11.91,1
24.68,57.0,1,1244.57,0,3,6.19,0
29.32,50.0,0,1491.82,1,1,13.88,0
40.07,4.0,0,1039.31,0,4,30.77,0
33.86,64.0,1,775.87,0,8,17.56,0
30.49,2.0,2,1114.57,0,8,24.78,1
23.81,82.0,1,545.02,0,5,11.82,0
26.91,24.0,0,483.02,0,3,50.43,1
36.61,22.0,1,787.19,0,8,3.01,0
31.34,57.0,2,493.66,1,4,1.08,0
33.25,96.0,2,1188.21,1,3,2.21,0
27.23,86.0,2,336.73,0,8,5.73,0
29.990843475581585,39.0,2,1052.69,1,7,8.51,0
29.990843475581585,10.0,1,276.23,0,1,7.35,1
34.08,29.0,1,1039.88,0,8,6.99,1
27.11,53.0,2,1246.05,0,2,43.91,1
23.38,54.0,0,1199.75,1,7,9.3,1
32.36,43.0,0,1264.89,0,8,6.89,0
29.8,32.0,0,1314.7,0,4,21.58,1
29.990843475581585,45.0,1,634.52,0,6,6.85,0
33.63,77.0,2,1033.2,0,8,9.27,0
30.41,71.0,0,1081.83,0,7,36.38,1
28.31,1.0,1,605.22,0,6,15.53,1
39.63,72.0,1,1221.11,0,7,1.63,1
28.77,91.0,0,975.04,1,3,5.36,0
38.18,61.0,1,1409.42,0,9,44.45,1
36.3,71.0,1,1293.63,0,2,11.84,1
26.09,49.0,2,494.82,1,6,58.07,0
25.96,85.0,1,1092.312002002773,1,3,7.77,1
31.28,49.436559691912706,2,1092.312002002773,0,7,6.34,0
38.07,2.0,1,950.08,1,8,29.82,0
35.98,49.436559691912706,1,1374.0,0,3,27.11,1
26.94,75.0,0,821.97,0,2,13.48,1
33.37,65.0,0,1856.54,1,2,19.44,0
40.62,68.0,2,802.18,0,9,9.0,1
34.57,24.0,1,787.76,1,4,5.44,0
24.75,83.0,0,1078.28,0,6,12.07,1
28.35,62.0,0,695.16,1,1,23.14581921773945,1
30.1,80.0,2,989.29,1,1,6.36,0
29.990843475581585,86.0,0,806.65,1,9,349.8,0
25.93,33.0,1,1133.15,0,8,1.25,1
29.990843475581585,46.0,2,1031.74,1,1,38.96,1
31.06,84.0,2,664.21,1,3,0.25,1
31.84,48.0,0,991.55,1,1,165.15,0
26.72,5.0,1,1041.26,1,5,4.27,1
30.46,48.0,0,945.24,0,9,11.41,1
32.24,69.0,2,1255.8,0,2,219.6,0
38.76,49.436559691912706,0,969.06,1,6,23.14581921773945,1
32.43,81.0,2,1321.99,1,7,19.13,1
38.48,25.0,0,44.04,1,8,33.89,0
29.65,84.0,2,963.91,0,7,17.53,1
30.44,85.0,0,990.86,0,9,22.65,1
29.990843475581585,47.0,0,1097.21,0,1,23.32,1
19.24,47.0,2,810.56,1,6,4.44,0
28.18,95.0,0,1111.05,0,7,23.14581921773945,0
36.97,68.0,1,850.8,1,8,23.14581921773945,0
32.43,66.0,0,661.19,0,6,32.45,0
29.19,49.436559691912706,0,844.16,1,4,23.13,1
20.77,96.0,1,967.61,1,8,1.76,1
28.92,77.0,1,904.79,1,2,6.63,0
24.15,48.0,2,1550.55,1,8,43.01,1
26.06,34.0,0,710.05,1,7,11.24,0
36.15,4.0,2,1255.97,1,8,21.13,0
22.08,59.0,2,1430.2,1,2,14.4,1
24.26,11.0,0,1376.44,0,8,23.14581921773945,0
33.26,36.0,2,754.42,1,5,30.82,0
30.94,78.0,1,900.9,1,3,32.52,1
19.87,92.0,1,931.82,0,4,1.68,0
33.48,58.0,0,1308.23,1,5,5.05,0
24.0,29.0,0,848.59,1,8,3.08,1
29.35,89.0,2,1404.89,1,8,12.81,1
26.69,91.0,1,614.71,0,4,20.44,0
22.52,9.0,0,386.27,0,1,22.61,0
28.6,1.0,0,1191.1,1,9,3.53,0
42.01,9.0,0,1133.6,1,9,112.11,1
33.11,17.0,2,1350.92,1,9,14.27,0
15.02,25.0,1,1414.08,1,3,53.81,0
27.66,19.0,0,997.72,1,3,0.45,0
27.36,49.436559691912706,0,1151.58,1,4,49.54,0
29.990843475581585,49.436559691912706,1,1159.95,1,5,28.22,0
31.1,87.0,0,1134.26,0,7,0.98,1
29.79,86.0,0,933.02,1,1,8.25,1
25.95,33.0,0,674.79,1,5,67.57,0
29.39,33.0,0,725.32,1,5,20.3,0
39.54,7.0,0,919.44,0,5,16.68,0
29.68,21.0,1,935.87,1,6,84.63,0
29.17,78.0,0,1391.74,0,6,77.53,0
34.59,4.0,1,954.91,0,1,53.26,0
40.04,49.436559691912706,0,1060.37,1,9,12.04,0
25.39,99.0,1,1008.48,0,3,18.95,1
26.89,77.0,1,1100.46,0,8,7.39,0
29.29,16.0,2,1036.22,1,1,1.72,0
33.89,86.0,2,1140.6,1,8,22.33,1
31.78,58.0,0,1608.56,1,8,32.11,1
23.68,60.0,0,1038.94,1,3,4.27,0
21.12,91.0,0,1177.48,1,1,4.9,1
30.59,71.0,1,649.16,0,4,13.62,0
30.15,94.0,0,761.78,1,4,38.47,0
26.66,85.0,2,1084.58,1,7,14.38,0
28.16,55.0,0,1181.85,1,1,0.17,1
26.01,97.0,0,1430.67,0,2,51.92,1
27.45,97.0,1,1077.56,1,3,31.64,0
26.87,51.0,0,725.93,0,4,16.11,0
34.79,17.0,2,621.56,0,1,1.26,1
38.35,75.0,2,1092.312002002773,0,7,9.84,1
26.99,82.0,2,1122.3,0,8,71.43,0
32.05,73.0,0,1312.45,1,5,25.04,0
32.63,63.0,1,1412.45,0,2,3.87,0
31.34,75.0,1,661.23,0,9,23.14581921773945,1
30.26,89.0,0,1485.37,1,2,33.14,0
29.990843475581585,65.0,0,1246.53,1,5,0.41,1
35.61,49.436559691912706,0,929.4,0,7,35.34,0
22.18,49.436559691912706,1,906.77,0,9,2.9,0
34.41,85.0,0,1098.9,1,9,0.34,1
30.9,68.0,1,965.56,0,3,25.28,0
25.86,91.0,0,622.04,0,8,29.87,0
28.35,20.0,1,1018.8,1,7,8.83,1
24.76,90.0,0,978.97,1,6,30.15,1
24.26,13.0,1,1193.72,0,6,2.48,1
38.65,58.0,2,1092.312002002773,1,2,14.2,0
31.01,70.0,0,1143.87,0,4,19.79,1
29.73,35.0,1,334.7,0,1,26.42,1
31.16,95.0,0,1336.38,1,7,7.96,1
35.77,25.0,2,462.64,1,3,6.0,0
30.3,49.436559691912706,1,1378.62,1,7,36.1,0
33.86,64.0,1,1212.84,1,3,7.77,1
24.65,53.0,0,1405.28,0,7,14.81,1
29.55,44.0,2,1005.8,0,3,17.27,0
30.3,90.0,2,777.31,1,6,23.31,0
33.35,55.0,2,1585.61,1,7,2.74,1
